805.83982	113
805.88151	112
805.92319	133
805.96488	134
806.00656	147
806.04824	132
806.08992	99
806.13161	116
806.17329	138
806.21497	145
806.25665	122
806.29833	77
806.34001	125
806.38169	108
806.42337	92
806.46505	111
806.50673	116
806.54841	121
806.59008	127
806.63176	136
806.67344	120
806.71512	137
806.75679	100
806.79847	120
806.84014	127
806.88182	118
806.92349	120
806.96517	107
807.00684	146
807.04851	147
807.09019	126
807.13186	130
807.17353	106
807.2152	117
807.25687	112
807.29854	123
807.34021	112
807.38188	133
807.42355	104
807.46522	145
807.50689	120
807.54856	130
807.59023	125
807.6319	113
807.67356	129
807.71523	140
807.7569	145
807.79856	130
807.84023	124
807.88189	124
807.92356	115
807.96522	104
808.00689	148
808.04855	129
808.09021	98
808.13187	114
808.17354	130
808.2152	120
808.25686	135
808.29852	110
808.34018	110
808.38184	113
808.4235	124
808.46516	114
808.50682	121
808.54848	123
808.59014	164
808.63179	106
808.67345	122
808.71511	95
808.75676	120
808.79842	106
808.84008	126
808.88173	152
808.92339	126
808.96504	104
809.00669	104
809.04835	142
809.09	111
809.13165	111
809.17331	110
809.21496	115
809.25661	139
809.29826	106
809.33991	127
809.38156	121
809.42321	113
809.46486	114
809.50651	113
809.54816	126
809.58981	133
809.63145	106
809.6731	115
809.71475	150
809.7564	160
809.79804	127
809.83969	130
809.88133	101
809.92298	144
809.96462	140
810.00627	138
810.04791	93
810.08955	156
810.1312	137
810.17284	140
810.21448	115
810.25612	129
810.29776	148
810.3394	113
810.38104	112
810.42268	129
810.46432	123
810.50596	132
810.5476	135
810.58924	136
810.63088	121
810.67251	129
810.71415	116
810.75579	129
810.79742	124
810.83906	118
810.88069	138
810.92233	109
810.96396	135
811.0056	84
811.04723	127
811.08886	122
811.1305	144
811.17213	107
811.21376	125
811.25539	137
811.29702	123
811.33866	123
811.38029	151
811.42192	101
811.46354	108
811.50517	147
811.5468	114
811.58843	110
811.63006	128
811.67169	128
811.71331	128
811.75494	127
811.79657	137
811.83819	110
811.87982	114
811.92144	97
811.96307	121
812.00469	146
812.04631	106
812.08794	125
812.12956	80
812.17118	118
812.2128	116
812.25443	119
812.29605	106
812.33767	112
812.37929	126
812.42091	115
812.46253	104
812.50415	99
812.54576	101
812.58738	109
812.629	120
812.67062	117
812.71223	116
812.75385	121
812.79547	114
812.83708	104
812.8787	96
812.92031	117
812.96193	125
813.00354	130
813.04515	119
813.08677	112
813.12838	107
813.16999	113
813.2116	120
813.25321	82
813.29483	93
813.33644	120
813.37805	112
813.41966	115
813.46127	95
813.50287	81
813.54448	105
813.58609	115
813.6277	102
813.66931	92
813.71091	100
813.75252	123
813.79412	99
813.83573	122
813.87734	136
813.91894	107
813.96054	105
814.00215	79
814.04375	91
814.08535	88
814.12696	105
814.16856	113
814.21016	87
814.25176	76
814.29336	113
814.33496	92
814.37656	90
814.41816	106
814.45976	94
814.50136	93
814.54296	80
814.58456	118
814.62615	88
814.66775	89
814.70935	106
814.75094	104
814.79254	95
814.83413	78
814.87573	92
814.91732	84
814.95892	118
815.00051	86
815.0421	102
815.0837	105
815.12529	75
815.16688	107
815.20847	90
815.25006	99
815.29165	87
815.33325	86
815.37483	81
815.41642	95
815.45801	84
815.4996	88
815.54119	89
815.58278	88
815.62436	84
815.66595	85
815.70754	74
815.74912	81
815.79071	102
815.83229	72
815.87388	109
815.91546	73
815.95705	61
815.99863	66
816.04021	70
816.0818	63
816.12338	73
816.16496	55
816.20654	92
816.24812	72
816.2897	62
816.33128	48
816.37286	79
816.41444	105
816.45602	78
816.4976	64
816.53917	77
816.58075	78
816.62233	65
816.66391	63
816.70548	65
816.74706	95
816.78863	69
816.83021	77
816.87178	54
816.91336	53
816.95493	86
816.9965	74
817.03807	71
817.07965	75
817.12122	73
817.16279	50
817.20436	67
817.24593	87
817.2875	67
817.32907	47
817.37064	62
817.41221	52
817.45378	45
817.49535	67
817.53691	65
817.57848	53
817.62005	49
817.66161	61
817.70318	80
817.74474	68
817.78631	47
817.82787	57
817.86944	61
817.911	57
817.95256	56
817.99413	48
818.03569	50
818.07725	64
818.11881	65
818.16037	35
818.20193	58
818.24349	44
818.28505	45
818.32661	41
818.36817	67
818.40973	37
818.45129	51
818.49285	54
818.5344	44
818.57596	63
818.61752	37
818.65907	57
818.70063	68
818.74218	51
818.78374	30
818.82529	58
818.86684	57
818.9084	52
818.94995	54
818.9915	48
819.03305	33
819.0746	57
819.11616	53
819.15771	30
819.19926	31
819.24081	48
819.28236	66
819.3239	44
819.36545	46
819.407	49
819.44855	55
819.4901	53
819.53164	37
819.57319	48
819.61473	60
819.65628	51
819.69782	58
819.73937	25
819.78091	41
819.82246	54
819.864	44
819.90554	37
819.94708	42
819.98863	23
820.03017	37
820.07171	39
820.11325	43
820.15479	21
820.19633	50
820.23787	23
820.27941	63
820.32095	49
820.36248	27
820.40402	26
820.44556	23
820.4871	25
820.52863	34
820.57017	25
820.6117	39
820.65324	27
820.69477	26
820.73631	14
820.77784	31
820.81937	30
820.86091	18
820.90244	18
820.94397	25
820.9855	14
821.02703	28
821.06856	28
821.11009	26
821.15162	36
821.19315	30
821.23468	35
821.27621	33
821.31774	42
821.35926	23
821.40079	32
821.44232	36
821.48384	24
821.52537	31
821.56689	23
821.60842	24
821.64994	27
821.69147	22
821.73299	43
821.77451	32
821.81604	37
821.85756	21
821.89908	26
821.9406	31
821.98212	17
822.02364	32
822.06516	19
822.10668	21
822.1482	17
822.18972	13
822.23124	17
822.27276	21
822.31427	31
822.35579	35
822.39731	12
822.43882	12
822.48034	30
822.52185	29
822.56337	20
822.60488	28
822.64639	12
822.68791	13
822.72942	13
822.77093	9
822.81245	15
822.85396	11
822.89547	17
822.93698	15
822.97849	23
823.02	21
823.06151	18
823.10302	32
823.14453	20
823.18603	20
823.22754	23
823.26905	17
823.31055	9
823.35206	23
823.39357	22
823.43507	7
823.47658	11
823.51808	6
823.55959	21
823.60109	19
823.64259	15
823.68409	11
823.7256	23
823.7671	13
823.8086	23
823.8501	26
823.8916	4
823.9331	10
823.9746	9
824.0161	4
824.0576	9
824.0991	29
824.1406	7
824.18209	29
824.22359	19
824.26509	10
824.30658	10
824.34808	19
824.38957	6
824.43107	4
824.47256	23
824.51406	18
824.55555	32
824.59704	19
824.63853	24
824.68003	10
824.72152	12
824.76301	6
824.8045	-2
824.84599	21
824.88748	12
824.92897	10
824.97046	14
825.01195	5
825.05343	17
825.09492	11
825.13641	5
825.17789	15
825.21938	6
825.26087	5
825.30235	30
825.34384	6
825.38532	1
825.42681	19
825.46829	11
825.50977	3
825.55125	6
825.59274	13
825.63422	-13
825.6757	22
825.71718	5
825.75866	19
825.80014	12
825.84162	-5
825.8831	2
825.92458	17
825.96606	9
826.00753	9
826.04901	6
826.09049	20
826.13196	10
826.17344	7
826.21491	8
826.25639	9
826.29786	8
826.33934	17
826.38081	8
826.42229	17
826.46376	0
826.50523	17
826.5467	-1
826.58817	1
826.62964	15
826.67111	6
826.71258	8
826.75405	7
826.79552	10
826.83699	-2
826.87846	3
826.91993	0
826.9614	7
827.00286	6
827.04433	9
827.08579	13
827.12726	13
827.16873	-2
827.21019	1
827.25165	8
827.29312	5
827.33458	4
827.37604	6
827.41751	7
827.45897	-3
827.50043	18
827.54189	16
827.58335	-1
827.62481	0
827.66627	-2
827.70773	-5
827.74919	-3
827.79065	16
827.8321	3
827.87356	9
